City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Najran,SA,2022-04-11 14:54:02,17.4924,44.1277,93.85,12,1,16.28
285,Nantucket,US,2022-04-11 14:54:02,41.2835,-70.0995,52.02,64,5,12.24
286,Port Lincoln,AU,2022-04-11 14:54:02,-34.7333,135.8667,62.47,74,100,14.47
287,Dunedin,NZ,2022-04-11 14:54:03,-45.8742,170.5036,57.79,72,100,11.99
288,Annau,TM,2022-04-11 14:54:03,37.8876,58.516,69.3,56,20,4.61
289,Mahajanga,MG,2022-04-11 14:54:03,-15.7167,46.3167,89.62,55,20,5.75
290,Hithadhoo,MV,2022-04-11 14:54:04,-0.6,73.0833,84.45,66,22,12.86
291,Novosokolniki,RU,2022-04-11 14:54:04,56.3463,30.1578,46.63,46,100,3.06
292,Lata,PT,2022-04-11 14:54:04,40.1629,-8.3327,58.82,68,84,11.81
293,Severo-Kurilsk,RU,2022-04-11 14:54:05,50.6789,156.125,26.38,79,38,9.13
294,Souris,CA,2022-04-11 14:54:05,49.6172,-100.2612,31.73,48,12,15.82
295,Likasi,CD,2022-04-11 14:54:05,-10.9814,26.7333,69.71,86,71,3.98
296,Margate,GB,2022-04-11 14:54:06,51.3813,1.3862,59.88,62,100,5.99
297,Bay Roberts,CA,2022-04-11 14:54:06,47.5999,-53.2648,38.34,92,100,5.01
298,Flinders,AU,2022-04-11 14:54:06,-34.5833,150.8552,64.18,88,100,5.01
299,Yulara,AU,2022-04-11 14:54:07,-25.2406,130.9889,71.44,23,16,6.91
300,Adrar,MR,2022-04-11 14:54:07,20.5022,-10.0711,101.37,4,2,13.18
301,Paragominas,BR,2022-04-11 14:51:09,-2.9667,-47.4833,86.85,66,82,2.08
302,Gorontalo,ID,2022-04-11 14:54:08,0.5412,123.0595,76.24,90,95,1.63
303,Plettenberg Bay,ZA,2022-04-11 14:54:08,-34.0527,23.3716,70.79,74,29,12.66
304,Yahotyn,UA,2022-04-11 14:54:08,50.2798,31.7625,44.76,74,100,15.41
305,Zheleznodorozhnyy,RU,2022-04-11 14:54:09,55.7503,38.0042,39.42,97,100,7.52
306,Castro,BR,2022-04-11 14:49:20,-24.7911,-50.0119,77.05,56,59,6.71
307,Pangnirtung,CA,2022-04-11 14:54:10,66.1451,-65.7125,15.8,67,20,5.75
308,Nouadhibou,MR,2022-04-11 14:49:21,20.931,-17.0347,71.58,64,43,20.71
309,Saint Anthony,US,2022-04-11 14:54:10,45.0205,-93.218,48.92,64,10,5.01
310,Narsaq,GL,2022-04-11 14:54:12,60.9167,-46.05,37.94,39,48,8.84
311,Riverton,US,2022-04-11 14:54:12,40.5219,-111.9391,47.86,34,75,20.0
312,Bundaberg,AU,2022-04-11 14:54:12,-24.85,152.35,68.29,94,1,5.75
313,Sinazongwe,ZM,2022-04-11 14:54:13,-17.2614,27.4618,79.77,61,90,5.57
314,Ferme-Neuve,CA,2022-04-11 14:54:13,46.7001,-75.4493,41.29,59,49,4.41
315,Omsukchan,RU,2022-04-11 14:54:13,62.5333,155.8,-20.0,100,73,4.12
316,Port Blair,IN,2022-04-11 14:54:14,11.6667,92.75,80.64,78,40,2.3
317,Lebedyn,UA,2022-04-11 14:54:14,50.5852,34.4849,40.75,89,100,14.41
318,Banda Aceh,ID,2022-04-11 14:54:14,5.5577,95.3222,81.52,77,99,7.14
319,Spearfish,US,2022-04-11 14:54:14,44.4908,-103.8594,37.11,57,0,3.0
320,Kaspiyskiy,RU,2022-04-11 14:54:15,45.3929,47.3707,53.94,75,65,14.74
321,Sitka,US,2022-04-11 14:54:15,57.0531,-135.33,32.54,44,0,17.18
322,Havre-Saint-Pierre,CA,2022-04-11 14:55:15,50.2334,-63.5986,44.96,57,100,18.41
323,Dinguiraye,GN,2022-04-11 14:55:16,11.3,-10.7167,104.86,15,99,3.85
324,Kralendijk,BQ,2022-04-11 14:55:16,12.15,-68.2667,78.85,84,86,18.43
325,Wanning,CN,2022-04-11 14:55:17,18.8003,110.3967,74.35,91,5,4.29
326,Waraseoni,IN,2022-04-11 14:55:17,21.75,80.0333,95.47,13,44,3.42
327,Kirkenaer,NO,2022-04-11 14:53:56,60.4564,12.0582,43.43,42,95,5.95
328,Palimbang,PH,2022-04-11 14:55:17,6.2106,124.1894,78.37,88,100,8.12
329,Challans,FR,2022-04-11 14:55:18,46.8436,-1.8749,70.72,73,66,14.12
330,La Romana,DO,2022-04-11 14:55:18,18.4273,-68.9728,84.56,58,40,8.05
331,Mogadishu,SO,2022-04-11 14:50:46,2.0371,45.3438,82.87,74,99,13.53
332,Yomou,GN,2022-04-11 14:55:18,7.5603,-9.2653,95.65,34,38,6.08
333,Pechora,RU,2022-04-11 14:55:19,65.1472,57.2244,36.14,99,100,9.93
334,Katsuura,JP,2022-04-11 14:55:19,35.1333,140.3,61.97,88,100,12.55
335,Springbok,ZA,2022-04-11 14:55:19,-29.6643,17.8865,78.35,22,1,7.29
336,Bereda,ES,2022-04-11 14:55:20,43.2686,-7.5406,53.58,100,100,6.35
337,Xining,CN,2022-04-11 14:55:20,36.6167,101.7667,41.92,30,92,6.98
338,Bretcu,RO,2022-04-11 14:55:20,46.05,26.3,39.63,81,100,3.74
339,Rudnyy,KZ,2022-04-11 14:55:21,52.9594,63.1206,47.17,57,100,15.26
340,Beyneu,KZ,2022-04-11 14:55:21,45.3167,55.2,67.41,38,0,2.64
341,Pocatello,US,2022-04-11 14:55:21,42.8713,-112.4455,34.48,83,100,11.99
342,Preobrazheniye,RU,2022-04-11 14:55:22,42.9019,133.9064,43.47,81,100,4.68
343,Atbasar,KZ,2022-04-11 14:55:22,51.8,68.3333,47.57,49,100,17.45
344,Asau,RO,2022-04-11 14:50:27,46.4333,26.4,47.32,53,100,8.21
345,Placido De Castro,BR,2022-04-11 14:55:22,-10.3353,-67.1856,85.66,60,47,5.41
346,Andenes,NO,2022-04-11 14:55:23,69.3143,16.1194,37.38,81,75,17.27
347,Sydney Mines,CA,2022-04-11 14:55:23,46.2367,-60.2177,41.77,83,100,13.0
348,Bubaque,GW,2022-04-11 14:55:23,11.2833,-15.8333,77.4,65,14,12.01
349,Belaya Kholunitsa,RU,2022-04-11 14:55:24,58.84,50.8528,40.42,99,100,6.31
350,Baykit,RU,2022-04-11 14:55:24,61.67,96.37,14.29,95,66,3.89
351,Olinda,BR,2022-04-11 14:55:24,-8.0089,-34.8553,85.73,54,40,6.91
352,Biak,ID,2022-04-11 14:55:25,-0.9131,122.8766,76.5,73,56,2.71
353,Cherskiy,RU,2022-04-11 14:51:55,68.75,161.3,-13.88,97,98,7.78
354,Udachnyy,RU,2022-04-11 14:55:25,66.4167,112.4,16.11,97,100,0.96
355,Iralaya,HN,2022-04-11 14:55:25,15.0,-83.2333,80.06,80,20,13.13
356,Diapaga,BF,2022-04-11 14:55:26,12.0708,1.7889,102.33,20,100,5.46
357,Ketchikan,US,2022-04-11 14:55:26,55.3422,-131.6461,37.87,70,100,11.5
358,Acari,PE,2022-04-11 14:55:27,-15.4311,-74.6158,76.06,58,40,8.05
359,Poddorye,RU,2022-04-11 14:55:27,57.4695,31.1156,43.61,74,99,2.51
360,Upata,VE,2022-04-11 14:55:27,8.0086,-62.3989,85.08,52,100,8.68
361,Port Moresby,PG,2022-04-11 14:50:39,-9.4431,147.1797,76.42,88,20,8.05
362,Sturgis,US,2022-04-11 14:55:28,41.7992,-85.4192,62.94,44,0,12.66
363,Barrow,US,2022-04-11 14:55:28,71.2906,-156.7887,21.22,86,100,9.22
364,Khandyga,RU,2022-04-11 14:55:28,62.6667,135.6,17.33,89,100,4.59
365,Cabo Rojo,PR,2022-04-11 14:55:29,18.0866,-67.1457,87.08,64,13,1.99
366,Kita,ML,2022-04-11 14:55:29,13.0349,-9.4895,109.9,7,42,2.26
367,Eisiskes,LT,2022-04-11 14:55:29,54.1667,25.0,46.51,42,99,7.83
368,Lazaro Cardenas,MX,2022-04-11 14:55:30,17.9583,-102.2,80.35,61,100,3.62
369,Mazagao,BR,2022-04-11 14:56:30,-0.115,-51.2894,87.85,70,61,4.05
370,Puerto Plata,DO,2022-04-11 14:56:30,19.7934,-70.6884,84.45,74,40,9.22
371,Hoquiam,US,2022-04-11 14:56:30,46.9809,-123.8893,39.0,91,100,6.91
372,Uinskoye,RU,2022-04-11 14:56:31,56.8817,56.5813,41.85,97,38,4.41
373,Balsas,BR,2022-04-11 14:56:31,-7.5325,-46.0356,89.4,57,3,2.1
374,Kosonsoy,UZ,2022-04-11 14:56:31,41.2561,71.5508,68.56,29,100,1.7
375,Watsa,CD,2022-04-11 14:56:32,3.0372,29.5355,73.02,84,97,2.51
376,Katwijk,NL,2022-04-11 14:56:32,52.1942,4.4222,60.94,45,99,13.35
377,Saldanha,ZA,2022-04-11 14:56:32,-33.0117,17.9442,84.25,53,0,10.6
378,Vallenar,CL,2022-04-11 14:56:33,-28.5708,-70.7581,69.87,39,0,4.21
379,Lompoc,US,2022-04-11 14:56:33,34.6391,-120.4579,53.13,73,20,20.0
380,Viedma,AR,2022-04-11 14:56:33,-40.8135,-62.9967,54.48,74,100,9.57
381,Port-Gentil,GA,2022-04-11 14:56:34,-0.7193,8.7815,85.96,74,20,13.8
382,Sandakan,MY,2022-04-11 14:56:34,5.8402,118.1179,82.08,88,40,2.3
383,Usinsk,RU,2022-04-11 14:56:34,65.9939,57.5281,34.57,100,100,10.36
384,Nizhniy Kuranakh,RU,2022-04-11 14:56:35,58.8353,125.4869,9.61,97,92,0.4
385,Surok,RU,2022-04-11 14:56:35,56.4469,48.1214,44.67,96,93,7.81
386,Kuruman,ZA,2022-04-11 14:56:35,-27.4524,23.4325,68.99,40,44,8.25
387,Teahupoo,PF,2022-04-11 14:55:09,-17.8333,-149.2667,69.76,77,31,12.95
388,Cap-Aux-Meules,CA,2022-04-11 14:56:36,47.3821,-61.8597,35.65,80,75,16.11
389,Bada,RU,2022-04-11 14:56:36,51.392,109.8717,22.55,83,68,2.62
390,Cayenne,GF,2022-04-11 14:56:36,4.9333,-52.3333,86.04,1,75,14.97
391,Dunajska Streda,SK,2022-04-11 14:56:37,47.9927,17.6121,56.1,39,53,3.56
392,Ulladulla,AU,2022-04-11 14:56:37,-35.35,150.4667,59.9,92,100,11.92
393,Richards Bay,ZA,2022-04-11 14:54:27,-28.783,32.0377,68.14,95,100,4.18
394,Ilulissat,GL,2022-04-11 14:56:37,69.2167,-51.1,26.17,65,100,0.94
395,Katherine,AU,2022-04-11 14:56:38,-14.4667,132.2667,80.92,47,40,5.75
396,Elat,IL,2022-04-11 14:54:26,29.5581,34.9482,93.04,22,0,6.91
397,Westport,US,2022-04-11 14:56:39,41.1415,-73.3579,54.46,48,0,8.01
398,Colchester,GB,2022-04-11 14:52:47,51.8892,0.9042,58.75,66,100,18.05
399,Padang,ID,2022-04-11 14:56:40,-0.9492,100.3543,79.18,86,100,2.13
400,Aasiaat,GL,2022-04-11 14:56:40,68.7098,-52.8699,25.21,71,100,5.66
401,Nishihara,JP,2022-04-11 14:54:25,26.1842,127.7558,73.06,94,75,11.5
402,Mucuri,BR,2022-04-11 14:56:40,-18.0864,-39.5508,80.46,77,43,3.6
403,Baruun-Urt,MN,2022-04-11 14:56:41,46.6806,113.2792,35.13,27,86,1.32
404,Korgen,NO,2022-04-11 14:56:41,66.0771,13.8153,43.12,88,61,4.79
405,Palpa,PE,2022-04-11 14:56:41,-14.5336,-75.1856,78.75,48,10,5.26
406,Quelimane,MZ,2022-04-11 14:56:42,-17.8786,36.8883,87.75,66,40,4.61
407,Shieli,KZ,2022-04-11 14:56:42,44.1667,66.75,73.24,31,94,11.83
408,San Vicente,AR,2022-04-11 14:56:42,-26.6167,-54.1333,62.76,99,100,4.09
409,Talara,PE,2022-04-11 14:56:43,-4.5772,-81.2719,75.96,69,0,18.41
410,Kuryk,KZ,2022-04-11 14:56:43,43.2,51.65,58.33,61,32,9.51
411,Homer,US,2022-04-11 14:53:53,59.6425,-151.5483,34.81,59,11,5.99
412,Mao,ES,2022-04-11 14:56:44,39.8885,4.2658,61.36,72,0,19.57
413,Konstantinovskiy,RU,2022-04-11 14:56:44,57.8301,39.5899,38.91,98,100,6.98
414,Takoradi,GH,2022-04-11 14:57:44,4.8845,-1.7554,86.41,66,96,11.99
415,Imbituba,BR,2022-04-11 14:57:45,-28.24,-48.6703,76.82,91,100,8.41
416,Puerto Colombia,CO,2022-04-11 14:57:45,10.9878,-74.9547,86.09,70,100,15.79
417,Kahama,TZ,2022-04-11 14:57:46,-3.8333,32.6,77.94,56,93,4.54
418,La Rioja,ES,2022-04-11 14:57:46,42.25,-2.5,60.58,36,100,12.08
419,Dera Bugti,PK,2022-04-11 14:57:46,29.0307,69.151,91.35,12,100,6.26
420,Fallon,US,2022-04-11 14:57:47,39.4735,-118.7774,48.45,47,75,6.91
421,Esperance,AU,2022-04-11 14:57:47,-33.8667,121.9,62.44,93,100,10.56
422,Alice Springs,AU,2022-04-11 14:55:26,-23.7,133.8833,80.15,34,100,4.61
423,Hamilton,US,2022-04-11 14:57:48,39.1834,-84.5333,62.69,76,100,18.41
424,Taoudenni,ML,2022-04-11 14:57:48,22.6783,-3.9836,97.75,3,41,6.08
425,Matasari,RO,2022-04-11 14:57:48,44.85,23.0833,51.84,36,91,10.63
426,Iqaluit,CA,2022-04-11 14:57:48,63.7506,-68.5145,15.53,72,20,15.01
427,Kahului,US,2022-04-11 14:57:49,20.8947,-156.47,73.85,93,97,5.01
428,Haines Junction,CA,2022-04-11 14:57:49,60.7522,-137.5108,19.35,68,100,4.61
429,Stephenville,US,2022-04-11 14:57:50,32.2207,-98.2023,73.24,78,100,14.97
430,Ralivka,UA,2022-04-11 14:57:50,49.5005,23.2406,45.9,55,97,10.0
431,Mayaguez,PR,2022-04-11 14:57:50,18.2011,-67.1396,87.13,64,15,2.01
432,Bardsir,IR,2022-04-11 14:57:51,29.9227,56.5743,68.88,4,92,11.54
433,Novikovo,RU,2022-04-11 14:57:51,51.1537,37.8879,64.69,54,100,7.58
434,Meulaboh,ID,2022-04-11 14:56:21,4.1363,96.1285,76.82,89,93,8.55
435,Goderich,CA,2022-04-11 14:57:51,43.7501,-81.7165,46.9,75,100,17.27
436,Kasongo,CD,2022-04-11 14:57:52,-4.45,26.6667,76.55,83,100,4.12
437,Balotra,IN,2022-04-11 14:57:52,25.8333,72.2333,90.37,13,100,13.98
438,Impfondo,CG,2022-04-11 14:57:52,1.6381,18.0667,87.71,51,88,3.06
439,Hay River,CA,2022-04-11 14:57:53,60.8156,-115.7999,10.38,79,75,11.5
440,Alto Longa,BR,2022-04-11 14:57:53,-5.2511,-42.2103,85.01,68,97,1.36
441,Serenje,ZM,2022-04-11 14:57:53,-13.2325,30.2352,67.19,88,50,7.85
442,Atasu,KZ,2022-04-11 14:53:44,48.6814,71.6433,49.71,39,34,16.6
443,Sao Joao Da Barra,BR,2022-04-11 14:57:54,-21.6403,-41.0511,84.29,66,9,7.67
444,Igrim,RU,2022-04-11 14:57:54,63.1906,64.4162,36.12,100,100,5.57
445,Marawi,PH,2022-04-11 14:57:54,7.9986,124.2928,68.5,91,100,4.81
446,Ati,TD,2022-04-11 14:57:55,13.2154,18.3353,105.55,13,37,8.01
447,Bangkalan,ID,2022-04-11 14:57:55,-7.0455,112.7351,84.15,82,42,3.31
448,Snezhnogorsk,RU,2022-04-11 14:57:56,69.1933,33.2531,35.38,89,76,4.45
449,Lavrentiya,RU,2022-04-11 14:57:56,65.5833,-171.0,13.28,100,98,4.36
450,Mangaratiba,BR,2022-04-11 14:57:56,-22.9597,-44.0406,81.46,71,20,7.16
451,Lerwick,GB,2022-04-11 14:57:56,60.1545,-1.1494,42.8,63,100,14.88
452,Oktyabrskiy,RU,2022-04-11 14:57:57,54.4815,53.471,43.05,98,17,4.54
453,Batagay-Alyta,RU,2022-04-11 14:57:57,67.8006,130.4114,-7.73,94,89,6.13
454,Phan Thiet,VN,2022-04-11 14:57:57,10.9333,108.1,77.45,83,62,4.34
455,Promyshlennaya,RU,2022-04-11 14:57:58,54.9159,85.6385,32.95,84,66,2.95
456,Tingi,TZ,2022-04-11 14:57:58,-11.3,35.0333,68.49,90,91,2.28
457,Ancud,CL,2022-04-11 14:57:58,-41.8697,-73.8203,51.22,85,100,8.08
458,Baracoa,CU,2022-04-11 14:57:59,20.3467,-74.4958,77.22,82,92,13.27
459,Tarakan,ID,2022-04-11 14:58:59,3.3,117.6333,81.9,78,75,2.3
460,Veraval,IN,2022-04-11 14:56:56,20.9,70.3667,82.35,73,100,10.83
461,Kailua,US,2022-04-11 14:58:59,21.4022,-157.7394,74.14,84,68,4.0
462,Conakry,GN,2022-04-11 14:59:00,9.538,-13.6773,89.67,55,99,11.5
463,Kempele,FI,2022-04-11 14:59:00,64.9131,25.5034,37.42,56,40,11.5
464,Marovoay,MG,2022-04-11 14:59:00,-16.1,46.6333,82.24,68,91,4.97
465,Manzil Salim,TN,2022-04-11 14:59:01,35.8567,8.4765,76.32,26,87,11.36
466,Mount Isa,AU,2022-04-11 14:59:01,-20.7333,139.5,82.17,28,12,5.75
467,Vung Tau,VN,2022-04-11 14:59:02,10.346,107.0843,80.71,78,41,10.54
468,Reconquista,AR,2022-04-11 14:59:02,-29.15,-59.65,68.13,96,100,5.12
469,Sambava,MG,2022-04-11 14:59:02,-14.2667,50.1667,78.62,82,36,13.71
470,At-Bashi,KG,2022-04-11 14:59:03,41.1702,75.8106,57.45,35,100,4.41
471,Pleshanovo,RU,2022-04-11 14:59:03,52.8333,53.4833,52.21,74,89,9.33
472,Thanh Hoa,VN,2022-04-11 14:59:05,19.8,105.7667,73.06,90,93,4.32
473,Coquimbo,CL,2022-04-11 14:59:05,-29.9533,-71.3436,55.13,94,75,9.22
474,Cardston,CA,2022-04-11 14:59:05,49.2,-113.3019,16.09,67,27,3.44
475,Linares,CL,2022-04-11 14:59:06,-35.85,-71.6,58.26,47,49,6.69
476,Pahrump,US,2022-04-11 14:59:06,36.2083,-115.9839,57.25,21,96,8.99
477,Batagay,RU,2022-04-11 14:59:06,67.6333,134.6333,-4.27,99,85,4.56
478,El Dorado,US,2022-04-11 14:57:49,38.7666,-120.5177,39.56,96,100,1.99
479,Maldonado,UY,2022-04-11 14:59:07,-34.6667,-54.9167,69.19,93,99,12.21
480,Broken Hill,AU,2022-04-11 14:56:31,-31.95,141.4333,67.71,52,0,9.22
481,Mount Gambier,AU,2022-04-11 14:59:07,-37.8333,140.7667,46.31,81,93,0.0
482,Eureka,US,2022-04-11 14:56:14,40.8021,-124.1637,44.26,50,100,8.99
483,Ippy,CF,2022-04-11 14:59:08,6.2679,21.2247,88.23,38,94,8.41
484,Port Augusta,AU,2022-04-11 14:59:08,-32.5,137.7667,69.87,56,5,6.67
485,Bondo,CD,2022-04-11 14:59:09,3.8146,23.6866,81.54,57,100,3.74
486,Varhaug,NO,2022-04-11 14:59:09,58.6147,5.6457,45.95,67,100,16.82
487,Tautira,PF,2022-04-11 14:59:10,-17.7333,-149.15,79.86,77,29,11.99
488,Paamiut,GL,2022-04-11 14:59:10,61.994,-49.6678,32.41,70,100,10.22
489,Nikolsk,RU,2022-04-11 14:59:10,53.7189,46.0712,55.62,78,42,5.97
490,Bulawayo,ZW,2022-04-11 14:59:11,-20.15,28.5833,71.35,57,100,7.14
491,Talcahuano,CL,2022-04-11 14:59:11,-36.7167,-73.1167,51.48,76,0,3.44
492,Anau,PF,2022-04-11 14:59:12,-16.5167,-151.7333,82.06,67,40,14.47
493,Pauini,BR,2022-04-11 14:59:12,-7.7136,-66.9764,82.58,78,100,3.42
494,Lovington,US,2022-04-11 14:59:13,32.944,-103.3485,67.75,23,3,10.09
495,Nuuk,GL,2022-04-11 14:59:13,64.1835,-51.7216,31.87,63,100,5.99
496,Mahibadhoo,MV,2022-04-11 14:59:13,3.7833,72.9667,84.69,72,49,13.51
497,Ambilobe,MG,2022-04-11 14:54:20,-13.2,49.05,78.98,78,68,3.13
498,Bandarbeyla,SO,2022-04-11 14:59:14,9.4942,50.8122,82.58,70,4,9.78
499,Ciudad Bolivar,VE,2022-04-11 14:59:14,8.1222,-63.5497,90.14,43,98,11.34
500,Rockhampton,AU,2022-04-11 14:59:15,-23.3833,150.5,71.49,83,40,4.61
501,Taree,AU,2022-04-11 14:59:15,-31.9,152.4667,67.93,94,40,6.91
502,Camopi,GF,2022-04-11 14:59:15,3.1655,-52.3158,82.44,77,98,5.59
503,Barra Do Corda,BR,2022-04-11 14:59:16,-5.5,-45.25,85.71,70,97,3.56
504,Santa Cruz,BO,2022-04-11 14:59:16,-17.8,-63.1667,83.66,65,40,23.02
505,Portobelo,PA,2022-04-11 14:59:17,9.55,-79.65,83.95,78,100,14.2
506,Belmonte,BR,2022-04-11 14:59:17,-15.8631,-38.8828,85.1,57,46,6.58
507,Srednekolymsk,RU,2022-04-11 14:56:53,67.45,153.6833,-13.11,100,38,4.54
508,Ossora,RU,2022-04-11 14:59:17,59.2353,163.0719,18.95,94,100,8.41
509,Tarko-Sale,RU,2022-04-11 15:00:18,64.9225,77.785,33.98,100,100,10.69
510,Sinnamary,GF,2022-04-11 15:00:19,5.3833,-52.95,79.83,85,99,12.8
511,Sisimiut,GL,2022-04-11 15:00:19,66.9395,-53.6735,32.43,62,100,7.16
512,Garissa,KE,2022-04-11 15:00:20,-0.4536,39.6401,97.48,26,65,5.44
513,Sobolevo,RU,2022-04-11 15:00:21,54.4299,31.8996,45.45,48,98,9.93
514,Maracacume,BR,2022-04-11 15:00:22,-2.0428,-45.9592,86.29,67,99,1.05
515,Kiama,AU,2022-04-11 15:00:23,-34.6833,150.8667,64.38,92,100,3.0
516,Kaitangata,NZ,2022-04-11 15:00:23,-46.2817,169.8464,51.17,95,99,7.83
517,Sao Sebastiao,BR,2022-04-11 15:00:24,-23.76,-45.4097,80.44,69,77,5.64
518,Piacabucu,BR,2022-04-11 15:00:24,-10.4056,-36.4344,83.64,64,100,8.37
519,Kijang,KR,2022-04-11 15:00:25,35.2442,129.2139,63.32,90,100,8.32
520,San Patricio,US,2022-04-11 15:00:26,28.017,-97.5169,77.09,74,100,18.23
521,Tabuk,PH,2022-04-11 15:00:27,17.4189,121.4443,74.44,91,97,2.57
522,Katima Mulilo,NA,2022-04-11 15:00:27,-17.5,24.2667,76.93,63,100,3.71
523,Kuching,MY,2022-04-11 15:00:28,1.55,110.3333,75.42,100,20,0.0
524,Ilhabela,BR,2022-04-11 15:00:28,-23.7781,-45.3581,79.0,72,74,6.62
525,Lewisporte,CA,2022-04-11 15:00:29,49.2499,-55.0482,33.55,98,100,20.58
526,Vrangel,RU,2022-04-11 15:00:29,42.7297,133.0839,40.3,90,100,1.95
527,Barcelos,PT,2022-04-11 15:00:30,41.5388,-8.6151,60.85,83,74,15.73
528,Ambulu,ID,2022-04-11 15:00:30,-8.345,113.6058,75.13,87,45,4.09
529,Trinidad,BO,2022-04-11 14:59:20,-14.8333,-64.9,87.78,66,40,14.97
530,Aljezur,PT,2022-04-11 15:00:31,37.3191,-8.8033,62.37,64,70,13.13
531,Qandala,SO,2022-04-11 15:00:32,11.472,49.8728,83.79,60,0,3.02
532,Amursk,RU,2022-04-11 15:00:32,50.2261,136.8994,27.16,91,44,9.73
533,Kautokeino,NO,2022-04-11 15:00:33,69.0125,23.0412,32.22,79,100,19.98
534,Fairbanks,US,2022-04-11 15:00:34,64.8378,-147.7164,24.82,84,100,1.01
535,Sampit,ID,2022-04-11 15:00:34,-2.5333,112.95,74.77,95,100,2.06
536,Mafinga,TZ,2022-04-11 15:00:35,-7.25,35.0667,77.76,60,98,3.67
537,Araouane,ML,2022-04-11 15:00:35,18.9048,-3.5265,104.18,4,1,12.19
538,Ternate,ID,2022-04-11 15:00:36,0.8,127.4,81.79,75,100,9.75
539,Dunafoldvar,HU,2022-04-11 15:00:37,46.808,18.9264,52.84,37,90,9.55
540,Vardo,NO,2022-04-11 15:00:38,70.3705,31.1107,33.53,98,100,9.86
541,Asyut,EG,2022-04-11 15:00:38,27.181,31.1837,89.56,10,32,19.95
542,Broome,US,2022-04-11 15:00:38,42.2506,-75.833,48.61,57,63,4.0
543,Champerico,GT,2022-04-11 15:00:34,14.3,-91.9167,85.14,60,47,8.12
544,Simojovel,MX,2022-04-11 15:00:39,17.1391,-92.7103,83.44,49,19,0.89
545,Leesburg,US,2022-04-11 15:00:14,39.1157,-77.5636,56.01,54,0,6.91
546,Sovetskiy,RU,2022-04-11 15:00:39,61.3614,63.5842,38.41,99,93,7.07
547,Isangel,VU,2022-04-11 15:00:40,-19.55,169.2667,79.11,79,14,6.76
548,Tondano,ID,2022-04-11 15:00:40,1.3038,124.9112,68.09,91,100,3.09
549,Tecoanapa,MX,2022-04-11 15:00:41,16.5167,-98.75,83.41,57,71,3.33
550,Kalmar,SE,2022-04-11 15:00:41,56.6616,16.3616,51.15,53,40,9.22
551,Izumo,JP,2022-04-11 15:00:42,35.3667,132.7667,59.41,89,0,5.48
552,Darhan,MN,2022-04-11 15:00:42,49.4867,105.9228,36.1,39,100,5.39
553,Wilmington,US,2022-04-11 14:59:59,34.2257,-77.9447,74.98,44,3,5.99
554,Emba,KZ,2022-04-11 15:01:43,48.8264,58.1442,58.69,60,88,3.29
555,Evensk,RU,2022-04-11 14:57:24,61.95,159.2333,5.0,76,100,11.68
556,Verkhniy Mamon,RU,2022-04-11 15:01:43,50.1635,40.3832,65.44,46,49,11.83
557,Obo,CF,2022-04-11 15:01:44,5.3998,26.4869,76.71,66,100,2.06
558,Talnakh,RU,2022-04-11 15:01:44,69.4865,88.3972,-4.9,94,6,5.91
559,Wicklow,IE,2022-04-11 15:01:44,53.0,-6.4167,47.46,86,100,9.84
560,Gurupi,BR,2022-04-11 14:58:36,-11.7292,-49.0686,88.3,58,2,4.65
561,Abonnema,NG,2022-04-11 15:01:45,4.7084,6.7931,90.77,52,78,9.4
562,Quatre Cocos,MU,2022-04-11 15:01:45,-20.2078,57.7625,75.09,78,45,18.39
563,Coihaique,CL,2022-04-11 15:01:45,-45.5752,-72.0662,45.07,95,100,6.55
564,San Ignacio,BZ,2022-04-11 15:01:46,17.1561,-89.0714,78.6,76,95,5.66
565,Asfi,MA,2022-04-11 15:00:12,32.2994,-9.2372,63.82,82,100,19.3
